Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
mSecs,m/(sec^2),m/(sec^2),m/(sec^2)
1697820.343,-8.128693292,-3.306617354,-1.330867701
1697830.109,-9.207023175,-3.229430966,-1.471548309
1697839.874,-9.708101696,-3.031588007,-1.57940034
1697849.64,-10.09445729,-2.955068425,-1.753421259
1697859.406,-9.746925946,-3.07231343,-1.615671497
1697869.171,-9.66882991,-3.029967513,-1.498375629
1697878.937,-9.745220473,-2.788902483,-1.445124173
1697888.702,-9.629106557,-2.707443884,-1.37219418
1697898.468,-9.475869833,-2.508662743,-1.433137168
1697908.234,-9.781440146,-2.264418754,-1.220937716
1697917.999,-9.818425872,-2.141467129,-1.073356439
1697927.765,-9.894772084,-1.940313399,-1.015669946
1697937.531,-9.815018957,-1.9346533,-0.732664976
1697947.296,-9.661782233,-1.735872159,-0.793607964
1697957.062,-9.50451769,-1.889035379,-0.451768975
1697966.827,-9.388359424,-1.847488079,-0.374403945
1697976.593,-9.232751971,-1.963965481,-0.198274057
1697986.359,-9.231901251,-2.00226404,-0.113201988
1697996.124,-8.886426151,-1.723621533,-0.181076659
1698005.89,-8.846972932,-1.521638172,-0.081908617
1698015.656,-9.114392315,-1.358015399,0.099230071
1698025.421,-8.960437921,-1.077798919,0.110054042
1698035.187,-9.305372752,-1.115360889,0.231955526
1698044.952,-9.266278368,-0.954095198,0.295240089
1698054.718,-9.343027766,-0.753747839,0.312608065
1698064.484,-9.575029812,-0.756213471,0.189326448
1698074.249,-9.611568003,-0.672366774,0.381661278
1698084.015,-9.688095648,-0.671575911,0.421204438
1698093.781,-9.535665294,-0.474407512,0.279624418
1698103.546,-9.3427536,-0.273199507,0.340024656
1698113.312,-9.341814178,-0.391320664,0.433966799
1698123.077,-9.495853241,-0.231706481,0.41467594
1698132.843,-9.533423585,-0.309924093,0.503795368
1698142.609,-9.687240895,-0.349866406,0.506679693
1698152.374,-9.534810542,-0.152698007,0.365099672
1698162.14,-9.764304777,-0.230148015,0.492599226
1698171.906,-9.880684794,-0.07213882,0.393059012
1698181.671,-9.995589154,-0.151178309,0.441084568
1698191.437,-9.61147527,-0.392181309,0.390934537
1698201.202,-9.421611655,-0.357069464,0.146526792
1698210.968,-9.726601382,-0.271664302,0.416784908
1698220.734,-10.11152164,-0.032274042,0.386297907
1698230.499,-10.30675971,0.041865197,0.09325983
1698240.265,-10.6891278,0.166359781,0.317989036
1698250.031,-10.92202492,0.242104006,0.105200313
1698259.796,-10.95941383,0.364249261,0.212463074
1698269.562,-11.03768727,0.481548541,0.077427058
1698279.327,-11.0757495,0.482347158,0.117357897
1698289.093,-10.92358928,0.558975289,-0.05123553
1698298.859,-11.15263598,0.442420352,0.121017577
1698308.624,-14.19385112,1.916913152,-0.154342382
1698318.39,-18.15532119,3.677049925,-0.147503741
1698328.156,-11.26874183,1.080977879,0.048893955
1698337.921,-10.72803672,0.56546502,0.273250991
1698347.687,-11.38256969,1.124091399,0.204569949
1698357.452,-11.14734216,1.133007994,0.650399696
1698367.218,-12.02814388,1.620635327,1.031766339
1698376.984,-10.87077854,1.467673699,1.383684957
1698386.749,-9.21018973,0.641159002,2.057950114
1698396.515,-8.475407721,0.369184558,2.4592279
1698406.281,-8.429640622,0.343795678,3.189783908
1698416.046,-8.351097051,0.347036667,3.351833329
1698425.812,-8.423903298,0.635270328,3.763516395
1698435.577,-9.037551736,1.198742683,3.937134129
1698445.343,-9.575527281,1.439714669,3.985733448
1698455.109,-10.03648329,1.600879564,4.043978197
1698464.874,-10.07539625,1.639976739,3.998836966
1698474.64,-9.922788491,1.677499942,3.874997092
1698484.406,-9.770092035,1.635200546,3.760027293
1698494.171,-9.731941104,1.554579331,3.728966528
1698503.937,-9.809633954,1.513039784,3.651989176
1698513.702,-9.697104355,1.547329751,3.366487559
1698523.468,-9.541944438,1.469957278,3.497863894
1698533.234,-9.46663038,1.10673924,3.336962
1698542.999,-9.31361944,1.145068813,3.253440643
1698552.765,-9.427943213,0.907190497,3.359524862
1698562.531,-9.392163011,1.141827824,3.091391221
1698572.296,-9.278605289,0.978174036,2.908701821
1698582.062,-9.432958836,1.05715925,2.857962519
1698591.827,-9.241619564,0.855222411,2.761120545
1698601.593,-9.320251836,0.931804021,2.59020105
1698611.359,-9.164555682,0.73550402,2.775201011
1698621.124,-9.282100905,0.851182806,2.559140285
1698630.89,-9.206738465,0.808061532,2.403076613
1698640.656,-9.014814574,0.80729393,2.364696487
1698650.421,-9.171184046,0.882247292,2.112364603
1698660.187,-9.017411086,0.962100905,2.105045242
1698669.952,-9.057307809,1.159230537,1.961526831
1698679.718,-9.325985129,1.000337435,2.016871748
1698689.484,-8.941016492,1.081043939,2.052196971
1698699.249,-8.940568956,1.04193901,2.096950525
1698709.015,-8.903268746,0.999616354,1.980817691
1698718.781,-8.864444496,1.040341777,2.017088848
1698728.546,-8.865069433,1.239091903,1.954595148
1698738.312,-9.018798043,1.119326991,1.966349546
1698748.077,-9.096083676,1.438601878,1.930093896
1698757.843,-9.247437526,1.363586487,2.179324355
1698767.609,-9.401254836,1.323644174,2.182208679
1698777.374,-9.054662914,1.324520326,2.226016298
1698787.14,-9.168986687,1.08664201,2.332100517
1698796.906,-9.592731192,1.285306847,2.265342358
1698806.671,-9.436631853,1.089813217,2.490660836
1698816.437,-9.551983749,1.049878657,2.493932839
1698826.202,-9.743593155,1.131275228,2.563761407
1698835.968,-10.20625464,1.009029177,2.451458832
1698845.734,-10.6661785,1.33225838,2.612918983
1698855.499,-10.97286967,1.494260659,2.71303296
1698865.265,-11.16497096,1.654673459,2.733672939
1698875.031,-11.32057842,1.771150861,2.557543052
1698884.796,-11.0528889,1.728068355,2.40341777
1698894.562,-11.04926023,1.735325688,2.766284416
1698904.327,-11.32228389,1.487739915,2.386995728
1698914.093,-14.25011871,2.958224124,1.911206221
1698923.859,-16.17454661,3.635522164,1.776108178
1698933.624,-10.63832492,1.791042466,1.552123313
1698943.39,-11.56449458,1.944856986,1.242849279
1698953.156,-11.9517009,2.059675126,0.98375629
1698962.921,-11.26206105,1.614339435,0.716971769
1698972.687,-12.26556473,1.767332077,0.366603863
1698982.452,-11.11510192,1.28056539,0.028269483
1698992.218,-9.309255426,0.196873764,-0.156311786
1699001.984,-8.351655928,-0.171004164,-0.550208183
1699011.749,-7.815922092,-0.576459569,-0.822978453
1699021.515,-7.972831833,-0.742586743,-1.129337148
1699031.281,-8.628086499,-0.625403767,-1.270188334
1699041.046,-9.283429865,-0.428398192,-1.419909593
1699050.812,-9.287147232,-0.355832926,-1.791646314
1699060.577,-9.173230676,-0.478769045,-1.938452234
1699070.343,-9.134495127,-0.358221023,-1.91105115
1699080.109,-9.251500081,-0.001461701,-2.073085064
1699089.874,-9.05948749,-0.082051902,-2.102595117
1699099.64,-9.135567599,-0.120365968,-2.018298404
1699109.406,-9.482244191,0.318588542,-2.070572911
1699119.171,-9.404462639,0.28030549,-1.984725485
1699128.937,-9.59558016,0.282685833,-1.865708327
1699138.702,-9.442162003,0.68182984,-1.908507982
1699148.468,-9.632965039,0.764839152,-1.758042381
1699158.234,-9.709581385,0.845452614,-1.727369294
1699167.999,-9.553437696,0.610047684,-1.49761578
1699177.765,-9.513448241,0.693103518,-1.34482411
1699187.531,-9.396931141,0.775368488,-1.231575601
1699197.296,-9.317359447,0.580665721,-0.966713963
1699207.062,-9.161885046,0.583922216,-0.803889186
1699216.827,-9.162421282,0.702849744,-0.857512813
1699226.593,-9.196185558,0.472244268,-0.387786591
1699236.359,-9.119387779,0.591993673,-0.400316345
1699246.124,-9.350986641,0.590334411,-0.483279446
1699255.89,-9.30750157,0.800381475,0.01907376
1699265.656,-9.349325518,0.913656657,-0.317167159
1699275.421,-9.425449978,0.91525389,-0.237305483
1699285.187,-9.425316927,0.795519993,-0.224000372
1699294.952,-9.002689245,0.87462151,-0.268924504
1699304.718,-8.809737232,0.675910152,-0.204492413
1699314.484,-8.657488312,0.672715685,-0.364215766
1699324.249,-9.07921689,0.875412373,-0.229381343
1699334.015,-9.119786932,0.951195366,-0.440231676
1699343.781,-9.159058718,0.949574872,-0.521256387
1699353.546,-9.272172935,0.714115668,-0.294216619
1699363.312,-9.002959379,0.754081242,-0.295937909
1699373.077,-8.965526118,0.592024687,-0.398765633
1699382.843,-9.657363324,0.832965659,-0.351717026
1699392.609,-9.927201817,0.991750211,-0.412489436
1699402.374,-10.42814729,1.069859273,-0.507036356
1699412.14,-11.1209723,1.108824638,-0.558768114
1699421.906,-11.04417452,1.228574043,-0.571297869
1699431.671,-11.0405015,1.195920076,-0.203996185
1699441.437,-11.07883386,1.076178425,-0.191078753
1699451.202,-11.84675118,1.278805331,-0.059733433
1699460.968,-16.73761237,3.546313725,-0.684313771
1699470.734,-17.26985865,3.358744233,-0.062788336
1699480.499,-11.4628147,1.197447528,-0.127623611
1699490.265,-11.95825266,1.046571608,0.328580401
1699500.031,-12.34151179,1.609284114,0.464205686
1699509.796,-13.80153241,2.292319788,0.615989393
1699519.562,-13.14368124,2.020329836,1.016491824
1699529.327,-10.83164786,0.869011964,1.450598187
1699539.093,-9.326976964,0.438353764,1.917688198
1699548.859,-9.093233157,-0.035697084,2.215145806
1699558.624,-8.242647686,0.053166167,2.658308328
1699568.39,-7.699563785,-0.057589108,3.12054461
1699578.156,-7.660558101,0.183499182,3.1749591
1699587.921,-8.389558435,0.707036977,3.351848837
1699597.687,-9.581623441,1.10752235,3.376117482
1699607.452,-10.15842324,1.307768913,3.388445644
1699617.218,-10.08279066,1.385187908,3.259395377
1699626.984,-9.661820071,1.500975243,3.048762144
1699636.749,-9.470392098,1.219215805,2.960790243
1699646.515,-9.433898258,1.175280408,2.764020376
1699656.281,-9.12568305,1.096326208,2.816310391
1699666.046,-9.049381188,0.935083777,2.754188861
1699675.812,-9.049917425,1.054011305,2.700565235
1699685.577,-9.012169679,0.972583719,2.629185954
1699695.343,-8.976929745,0.96614051,2.307025501
1699705.109,-9.16759973,0.929415924,2.470796213
1699714.874,-9.286709311,1.361965993,2.098299644
1699724.64,-9.824463105,1.403381483,2.169074147
1699734.406,-9.862255201,1.524720368,2.236018391
1699744.171,-9.78608639,1.483211835,2.160591752
1699753.937,-9.825987145,1.320333403,2.016670156
1699763.702,-9.555608383,1.402629388,2.131469377
1699773.468,-9.634555139,1.398582029,1.92910144
1699783.234,-9.172300869,1.160013646,2.000682313
1699792.999,-9.17395796,1.196699464,1.834973211
1699802.765,-9.326295581,1.27971653,1.985826491
1699812.531,-9.521533654,1.353855768,1.692788413
1699822.296,-9.328670342,1.234967009,1.74835043
1699832.062,-8.943657355,1.275762214,1.78811069
1699841.827,-8.751600412,1.155260713,1.763035674
1699851.593,-8.86717406,1.31488265,1.744132493
1699861.359,-9.174224062,1.43616726,1.808362991
1699871.124,-9.061246928,1.431352299,1.567614927
1699880.89,-9.405419739,1.435314368,1.765718406
1699890.656,-9.367131725,1.594967319,1.748365937
1699900.421,-9.367623611,1.673983547,1.699177347
1699910.187,-9.51969513,1.517532817,1.876640847
1699919.952,-9.328892094,1.434523505,1.726175246
1699929.718,-9.174671598,1.475272189,1.763609438
1699939.484,-9.288769587,1.397845441,1.892272026
1699949.249,-9.597117846,1.596533538,1.826676901
1699959.015,-9.751112558,1.716236422,1.811821079
1699968.781,-10.36740992,1.754410923,1.720546161
1699978.546,-10.75246726,1.753527017,1.676350864
1699988.312,-10.98281222,1.714375567,1.718778349
1699998.077,-10.9054782,1.715197444,1.759872221
1700007.843,-10.82903926,1.79422918,1.711458988
1700017.609,-10.86741597,1.714398828,1.719941383
1700027.374,-10.67611702,1.912381351,1.619067557
1700037.14,-10.56197871,1.589888736,1.49443682
1700046.906,-10.63913129,1.789429726,1.47148628
1700056.671,-13.18106611,2.502483155,1.124157769
1700066.437,-18.25865817,4.461145201,1.057260047
1700076.202,-10.95384181,1.895393299,0.769664969
1700085.968,-10.26312546,1.572210618,0.610530886
1700095.734,-11.34154404,1.729219604,0.460980205
1700105.499,-11.03682445,1.523274174,0.163708683
1700115.265,-12.9640303,2.155016321,-0.249183938
1700125.031,-11.19561707,1.23338125,-0.330937483
1700134.796,-9.160010235,-0.012328162,-0.616408085
1700144.562,-8.351079373,-0.689851054,-0.492552705
1700154.327,-7.740789468,-1.140040474,-1.002023679
1700164.093,-7.973509184,-1.223941445,-1.197072255
1700173.859,-8.973787382,-1.064497841,-1.224892032
1700183.624,-9.477107612,-1.0311383,-1.556915013
1700193.39,-9.207313469,-1.150011553,-1.50057764
1700203.156,-9.284869236,-0.951276934,-1.563846697
1700212.921,-9.630787839,-0.830806448,-1.540322393
1700222.687,-9.707807371,-0.750999356,-1.549967823
1700232.452,-9.633876238,-0.596983245,-1.849162228
1700242.218,-9.631993363,-0.473217495,-1.660874757
1700251.984,-9.749449885,-0.437361308,-1.868065409
1700261.749,-9.74680499,-0.272071519,-1.603575942
1700271.515,-9.746180053,-0.470821645,-1.541082242
1700281.281,-9.514847294,-0.229694587,-1.484729362
1700291.046,-9.590475836,0.052894482,-1.35527591
1700300.812,-9.589000178,-0.184154203,-1.207710141
1700310.577,-9.433437076,-0.260720306,-1.03601529
1700320.343,-9.353595249,-0.334882805,-0.744140246
1700330.109,-9.275007327,-0.371553116,-0.577655788
1700339.874,-9.120294945,-0.40982066,-0.491033007
1700349.64,-9.001225683,-0.442451366,-0.122568289
1700359.406,-9.267975778,-0.517490017,0.125499135
1700369.171,-9.306570212,-0.037755809,0.112209532
1700378.937,-9.419994883,0.006164081,0.308204043
1700388.702,-9.575691036,0.202464082,0.123204081
1700398.468,-10.18921045,0.286194475,0.309723741
1700408.234,-10.07385856,0.326129035,0.306451738
1700417.999,-9.919234879,0.367684089,0.384204446
1700427.765,-9.573808161,0.326229831,0.311491552
1700437.531,-9.264963985,0.408533569,0.426678452
1700447.296,-9.036187419,0.404548239,0.227411939
1700457.062,-9.229272483,0.722993495,0.149674738
1700466.827,-9.42164391,0.762866026,0.143301311
1700476.593,-9.269084537,0.480292464,0.014623216
1700486.359,-9.346015368,0.480276957,0.01384786
1700496.124,-9.270378761,0.917704016,-0.114799222
1700505.89,-8.810184767,0.715015081,-0.249245966
1700515.656,-8.963332791,0.436411342,-0.179432905
1700525.421,-8.924641592,0.596870663,-0.156466857
1700535.187,-9.11782342,0.27512239,-0.243880502
1700544.952,-9.656782737,0.674126833,-0.293658363
1700554.718,-9.965671265,0.631734394,-0.413280299
1700564.484,-10.2339454,0.473647663,-0.317616866
1700574.249,-10.50544098,0.669118032,-0.544098377
1700584.015,-10.50400968,0.471980647,-0.400967644
1700593.781,-10.27147139,0.355518752,-0.224062401
1700603.546,-10.23296566,-0.044392857,-0.219642871
1700613.312,-10.27124964,0.155962256,-0.201887217
1700623.077,-10.80783823,0.239708156,-0.014592201
1700632.843,-14.69761888,1.989377622,-0.531118916
1700642.609,-18.73163313,3.438272197,-0.086390175
1700652.374,-11.6954941,0.713627193,-0.318640336
1700662.14,-12.30601382,0.643356982,0.167849085
1700671.906,-13.92257728,1.920999279,0.049963946
1700681.671,-14.53784249,2.121238089,0.06190443
1700691.437,-13.57114714,1.931551875,0.57759376
1700701.202,-11.22234979,0.856838873,0.841943663
1700710.968,-10.02616424,0.384594605,1.229730254
1700720.734,-9.139000256,-0.010308204,1.484589798
1700730.499,-8.55682197,0.040202213,2.010110643
1700740.265,-7.593622231,-0.276475231,2.176238438
1700750.031,-6.974546921,-0.269093841,2.545307933
1700759.796,-7.165438658,-0.106261931,2.68690346
1700769.562,-8.241204283,0.936052972,2.802648616
1700779.327,-9.474911803,1.650176394,2.508819675
1700789.093,-10.47362161,1.852756779,2.637838928
1700798.859,-10.58821149,1.854346259,2.717312926
1700808.624,-10.24439751,1.809666519,2.483325967
1700818.39,-9.937033022,1.769010878,2.450543912
1700828.156,-9.745959852,1.806541834,2.327091717
1700837.921,-9.784699433,1.325985749,2.299287448
1700847.687,-9.592235274,1.566298683,2.314934134
1700857.452,-9.131057508,1.205577291,2.278864569
1700867.218,-9.091249486,1.088270258,2.413512906
1700876.984,-9.130521272,1.086649764,2.332488195
1700886.749,-9.360817846,1.367595078,2.379753902
1700896.515,-9.861315779,1.406599211,2.329960534
1700906.281,-9.863017221,1.483196328,2.159816396
1700916.046,-9.901434254,1.803285339,2.16426694
1700925.812,-9.863509107,1.562212556,2.110627806
1700935.577,-9.709111209,1.443316043,2.165802145
1700945.343,-9.557894443,1.278057268,1.90286339
1700955.109,-9.442010343,0.839056237,1.952811829
1700964.874,-9.291019361,0.513345894,1.667294705
1700974.64,-9.328093787,0.716120118,1.806005908
1700984.406,-9.251029905,0.596401727,1.820086375
1700994.171,-9.367188171,0.554854427,1.742721345
1701003.937,-9.521408667,0.514105743,1.705287153
1701013.702,-9.254299737,0.629862064,1.493103208
1701023.468,-9.483346437,0.513307126,1.665356315
1701033.234,-9.330109713,0.712088267,1.604413327
1701042.999,-9.40838315,0.829387546,1.469377312
1701052.765,-9.485535732,1.028928535,1.446426771
1701062.531,-9.485894567,0.988210866,1.410543292
1701072.296,-9.409637056,0.866879735,1.343986726
1701082.062,-9.331585371,0.949136951,1.456847557
1701091.827,-9.371482093,1.146266583,1.313329146
1701101.593,-9.407887232,1.110379382,1.518969087
1701111.359,-9.408334768,1.149484311,1.474215533
1701121.124,-9.488265296,1.303469408,1.173470416
1701130.89,-9.794242826,1.186898963,1.344948167
1701140.656,-9.94667318,0.989730564,1.486528188
1701150.421,-10.10156296,1.187643305,1.382165259
1701160.187,-10.37055074,1.308129298,1.406464919
1701169.952,-10.17826801,1.348079365,1.403968272
1701179.718,-10.56430912,1.505227916,1.261395796
1701189.484,-10.67867321,1.667268963,1.363448164
1701199.249,-10.52405356,1.348815954,1.440797686
1701209.015,-10.3322224,1.067862886,1.393144302
1701218.781,-10.37032898,1.108572802,1.428640103
1701228.546,-11.68195514,1.620705109,1.035255441
1701238.312,-17.41892241,3.768309026,0.415451296
1701248.077,-13.95033007,2.462416785,1.120839245
1701257.843,-9.567978104,0.897889946,0.894497298
1701267.609,-12.18366666,1.297282067,0.864103339
1701277.374,-12.33922976,1.37384817,0.692408489
1701287.14,-12.26310933,1.012242873,0.612143627
1701296.906,-12.34353175,1.245244198,0.26220992
1701306.671,-11.03656641,0.563790251,0.189512534
1701316.437,-9.574171028,-0.074495902,0.275204888
1701326.202,-8.808672823,-0.281961031,-0.09805153
1701335.968,-8.615454708,-0.720140184,-0.007009219
1701345.734,-7.888559001,-1.167887232,-0.394361611
1701355.499,-7.50310251,-1.52620502,-0.310250983
1701365.265,-7.735999628,-1.450460794,-0.523039706
1701375.031,-8.390984159,-1.21273755,-0.636877486
1701384.796,-9.472128275,-0.421179627,-1.058981337
1701394.562,-10.08954246,-0.105238771,-1.261938545
1701404.327,-10.08922798,-0.024609802,-1.230490103
1701414.093,-9.936128337,-0.066102828,-1.305141386
1701423.859,-9.665616524,-0.103540741,-1.177037054
1701433.624,-9.707621905,-0.190628426,-1.531421305
1701443.39,-9.82212308,-0.268861545,-1.443077233
1701453.156,-9.93707179,-0.307989734,-1.399486714
1701462.921,-10.01557101,-0.351142022,-1.557101099
1701472.687,-10.12926582,-0.4277624,-1.388119994
1701482.452,-10.08967955,-0.345512937,-1.275646841
1701492.218,-10.01279307,-0.30558613,-1.279306522
1701501.984,-9.895473626,-0.581716483,-1.085824165
1701511.749,-9.854947935,-0.617588177,-0.879408869
1701521.515,-9.777162352,-0.295863165,-0.793158258
1701531.281,-9.66127422,-0.374856133,-0.742806634
1701541.046,-9.659480046,-0.171267785,-0.563389237
1701550.812,-9.503602459,-0.167204919,-0.360245943
1701560.577,-9.6178335,-0.124897769,-0.244888465
1701570.343,-9.656250533,0.195191242,-0.240437921
1701580.109,-9.464100858,0.354875206,-0.256239678
1701589.874,-9.57922697,0.475392214,-0.230389306
1701599.64,-9.538745629,0.479431819,-0.028409047
1701609.406,-9.346237119,0.679833454,-0.008327324
1701619.171,-9.267782249,0.76289704,0.144852023
1701628.937,-9.344535678,0.603236336,0.161816814
1701638.702,-9.192238375,0.920138634,0.006931683
1701648.468,-9.42083754,0.764478767,0.223938344
1701658.234,-9.423925938,0.99830197,-0.084901491
1701667.999,-9.423030867,0.920092112,0.004605615
1701677.765,-9.69201864,1.040578105,0.028905275
1701687.531,-9.423788855,1.238576136,-0.071193195
1701697.296,-9.384968637,0.919293496,-0.035325223
1701707.062,-9.384565452,0.920099866,0.004993293
1701716.827,-9.305888829,0.803606956,0.180347825
1701726.593,-9.076664728,0.760516697,0.025834865
1701736.359,-9.192286758,0.600041869,0.002093461
1701746.124,-9.425494328,0.95516519,-0.241740519
1701755.89,-9.730709838,0.880118785,0.005939228
1701765.656,-9.809567894,0.796248827,-0.187558636
1701775.421,-9.733443434,0.794651594,-0.267420313
1701785.187,-9.923488482,0.559176882,-0.041155901
1701794.952,-9.733177332,0.555183798,-0.240810092
1701804.718,-9.69188962,0.560836144,0.0418072
1701814.484,-9.654004792,0.719682724,-0.015863785
1701824.249,-9.768550317,0.681360905,0.06804525
1701834.015,-9.92246036,0.361233126,0.061656316
1701843.781,-11.77340467,1.231652206,-0.417389686
1701853.546,-17.1982539,3.788107588,-0.59462058
1701863.312,-12.6548797,1.597932901,-0.103354966
1701873.077,-11.77085654,0.756748467,-0.162576663
1701882.843,-13.26710087,1.604259806,0.212990316
1701892.609,-14.03730021,2.042322657,0.116132834
1701902.374,-14.18874276,2.047129864,0.35649322
1701912.14,-12.22092655,0.939685361,0.984268025
1701921.906,-10.98766253,0.624674932,1.233746598
1701931.671,-10.32931947,0.273668752,1.683437619
1701941.437,-9.939871446,0.323334031,2.166701558
1701951.202,-8.708933808,0.283670846,2.183542292
1701960.968,-7.93541625,0.132244423,2.612221163
1701970.734,-7.587526071,0.055717088,2.785854404
1701980.499,-7.933529343,0.616018236,2.800911819
1701990.265,-9.087350686,1.216067859,2.803392958
1702000.061,-10.08905616,1.932656913,2.632845634
1702009.796,-10.66800493,2.248605522,2.430276104
1702019.562,-10.43748257,2.128111775,2.405588767
1702029.327,-10.08972545,2.171318338,2.565916897
1702039.093,-9.668174269,2.128266847,2.413342327
1702048.859,-9.053489645,2.086866864,2.34334318
1702058.624,-9.247788297,2.042884945,2.144247246
1702068.39,-8.782844781,1.929695052,2.484752623
1702078.156,-8.899091748,1.96797035,2.398517519
1702087.921,-9.090435052,1.809899126,2.494956309
1702097.687,-9.475758492,2.048483016,2.424150791
1702107.452,-9.516461585,2.243999907,2.199995348
1702117.218,-9.902103541,2.041946764,2.097338203
1702126.984,-9.822576198,1.887155296,2.357764803
1702136.749,-9.862476953,1.724276864,2.213843207
1702146.515,-9.671315081,1.681985222,2.099261086
1702156.281,-9.17086553,1.322884325,2.144216231
1702166.046,-9.247800392,0.962860754,2.14303769
1702175.812,-9.209109193,1.123320075,2.166003737
1702185.577,-8.942137347,0.99880223,1.940111496
1702195.343,-9.096043358,1.038682515,1.934125747
1702205.109,-9.287878548,0.959627519,1.981375947
1702214.874,-9.288951021,1.197482574,1.874128694
1702224.64,-9.596718693,1.237331845,1.866592232
1702234.406,-9.250884759,1.556692021,1.834601041
1702244.171,-9.443929505,1.475217914,1.760895691
1702253.937,-9.482080435,1.555839129,1.791956456
1702263.702,-9.100155847,1.830457538,1.522876881
1702273.468,-9.136560986,1.794570336,1.728516821
1702283.234,-8.983816148,2.072367705,1.618385243
1702292.999,-9.177308429,2.029998527,1.499926341
1702302.765,-9.177530181,2.229555023,1.477751157
1702312.531,-9.138750281,2.310191746,1.509587278
1702322.296,-9.408411373,2.3093311,1.466555015
1702332.062,-9.48592279,2.46815442,1.407720996
1702341.827,-9.6396514,2.348389508,1.419475394
1702351.593,-9.486596109,2.346807781,1.340389074
1702361.359,-9.983868562,2.392262877,1.613143836
1702371.124,-10.25509804,2.348265451,1.413272545
1702380.89,-10.48432618,2.031347646,1.56738232
1702390.656,-10.17803416,2.22854706,1.427353012
1702400.421,-10.21587464,2.029789181,1.489459034
1702410.187,-10.10115171,1.908465803,1.423290146
1702419.952,-10.25528351,1.787894521,1.394726028
1702429.718,-13.49124887,2.897502268,0.875113396
1702439.484,-17.3741794,4.300871965,1.043598273
1702449.249,-10.68247928,1.819656827,0.98284137
1702459.015,-12.37446566,1.740299443,1.014972126
1702468.781,-12.64470331,2.258285688,0.914284385
1702478.546,-12.30017973,1.57502516,0.751258015
1702488.312,-13.30121591,2.052952789,0.647639428
1702498.077,-11.6492714,1.369149512,0.457475596
1702507.843,-10.07143945,0.330967257,0.548362836
1702517.609,-9.342031898,0.168243896,0.4121948
1702527.374,-8.84507393,0.042159832,0.107991595
1702537.14,-8.193585014,-0.322554643,-0.127732161
1702546.906,-7.657581044,-0.60746978,-0.373489025
1702556.671,-7.503408931,-0.886817861,-0.340893055
1702566.437,-7.390072961,-0.850915153,-0.545757639
1702576.202,-8.275890303,-0.213319067,-0.665953339
1702585.968,-9.238686857,0.104164748,-0.791762617
1702595.734,-9.433654796,0.298844254,-1.057787289
