Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
mSecs,m/(sec^2),m/(sec^2),m/(sec^2)
2193495.148,-9.913328216,-0.220502586,0.974870709
2193504.913,-9.835591015,-0.218874338,1.056283098
2193514.679,-10.02863576,-0.300348445,0.982577749
2193524.445,-10.10462717,-0.418485109,1.075744536
2193534.21,-9.91359835,-0.341042854,0.947857303
2193543.976,-10.02895025,-0.380977414,0.951129306
2193553.741,-10.02993402,-0.222944957,0.852752126
2193563.507,-10.10632861,-0.341887992,0.905600397
2193573.273,-10.0304259,-0.143928729,0.803563537
2193583.038,-10.10552224,-0.340275251,0.98623743
2193592.804,-10.02971227,-0.422501454,0.87492731
2193602.57,-10.06831073,-0.30277531,0.861234522
2193612.335,-10.10507471,-0.37938018,1.030990983
2193622.101,-10.2592952,-0.420128864,0.993556791
2193631.866,-9.798738341,-0.222092066,0.895396711
2193641.632,-10.10507471,-0.37938018,1.030990983
2193651.398,-9.836578819,-0.420849945,0.957502733
2193661.163,-9.72100114,-0.220463818,0.9768091
2193670.929,-9.909610849,-0.293067851,1.346607429
2193680.695,-9.836353035,-0.260398378,0.980081102
2193690.46,-10.10422398,-0.417678739,1.116063052
2193700.226,-10.02657548,-0.336227893,1.188605367
2193709.991,-9.95170493,-0.300332938,0.983353105
2193719.757,-10.10431269,-0.33785614,1.107192978
2193729.523,-10.10431269,-0.33785614,1.107192978
2193739.288,-10.21809619,-0.33465392,1.267304009
2193749.054,-9.988021369,-0.416042738,1.197863119
2193758.82,-9.911582424,-0.337011002,1.149449885
2193768.585,-9.950317974,-0.457559024,1.122048801
2193778.351,-9.988243121,-0.216486241,1.175687935
2193788.116,-9.912521846,-0.218889845,1.055507742
2193797.882,-9.950942911,-0.258808898,1.059555101
2193807.648,-9.951168694,-0.419260465,1.036976732
2193817.413,-9.873161359,-0.297091949,1.145402526
2193827.179,-9.949600304,-0.376123685,1.19381576
2193836.945,-9.911582424,-0.337011002,1.149449885
2193846.71,-10.10440139,-0.258033542,1.098322905
2193856.476,-10.21755995,-0.453581447,1.320927636
2193866.241,-9.950539725,-0.258002528,1.099873617
2193876.007,-9.95170493,-0.300332938,0.983353105
2193885.773,-9.836889271,-0.14147085,0.926457476
2193895.538,-9.910328518,-0.374503191,1.27484047
2193905.304,-9.95085421,-0.338631497,1.068425174
2193915.07,-9.98967846,-0.37935692,1.032154017
2193924.835,-9.797351384,-0.379318152,1.034092407
2193934.601,-9.989900212,-0.179800423,1.009978833
2193944.366,-10.02769634,-0.418469602,1.076519892
2193954.132,-10.1038208,-0.416872369,1.156381568
2193963.898,-9.875403069,-0.461575368,0.921231576
2193973.663,-9.953091887,-0.143106852,0.844657409
2193983.429,-9.835502314,-0.298696937,1.065153172
2193993.195,-9.952152466,-0.261228009,0.938599552
2194002.96,-10.14273375,-0.377775193,1.111240337
2194012.726,-10.18281191,-0.381008428,0.949578594
2194022.491,-10.0681293,-0.102412443,0.879377854
2194032.257,-10.0289059,-0.420888713,0.955564343
2194042.023,-9.950632458,-0.538187993,1.090600358
2194051.788,-9.952019415,-0.380961907,0.951904662
2194061.554,-9.953095919,-0.503114916,0.844254224
2194071.32,-9.953450722,-0.183824521,0.808773929
2194081.085,-9.951527529,-0.459978135,1.001093252
2194090.851,-10.10547789,-0.380186551,0.990672466
2194100.616,-10.02814388,-0.379364673,1.031766339
2194110.382,-10.06705683,-0.340267498,0.986625108
2194120.148,-9.990529181,-0.341058361,0.947081947
2194129.913,-9.952870136,-0.342663348,0.866832593
2194139.679,-10.1814693,-0.498323215,1.083839253
2194149.445,-10.06692377,-0.460001396,0.999930218
2194159.21,-10.06773015,-0.461614136,0.919293185
2194168.976,-10.14287083,-0.618049359,1.097532042
2194178.741,-9.952781435,-0.422485947,0.875702666
2194188.507,-10.06692377,-0.460001396,0.999930218
2194198.273,-10.10637296,-0.301976693,0.90116536
2194208.038,-10.02980097,-0.342678855,0.866057237
2194217.804,-10.06866957,-0.343492979,0.825351042
2194227.57,-9.914449071,-0.302744295,0.862785234
2194237.335,-10.02944213,-0.301961186,0.901940716
2194247.101,-9.913239515,-0.300325184,0.983740783
2194256.866,-9.99048483,-0.38096966,0.951516984
2194266.632,-10.10646166,-0.222154094,0.892295287
2194276.398,-9.799097175,-0.262809735,0.859513231
2194286.163,-9.989988912,-0.099977825,1.001108759
2194295.929,-10.02859141,-0.340259744,0.987012786
2194305.695,-9.799859195,-0.304333775,0.783311236
2194315.46,-9.989319625,-0.33863925,1.068037496
2194325.226,-10.18200554,-0.379395687,1.030215627
2194334.991,-10.0692945,-0.144742853,0.762857342
2194344.757,-10.06799625,-0.222146341,0.892682965
2194354.523,-9.991287169,-0.022574337,0.871283137
2194364.288,-10.10561094,-0.260452653,0.977367356
2194374.054,-9.952600002,-0.22212308,0.893845999
2194383.82,-9.799992246,-0.184599877,0.770006125
2194393.585,-9.913509649,-0.420865452,0.956727377
2194403.351,-9.875265986,-0.221301203,0.934939871
2194413.116,-9.953180588,-0.063284253,0.835787335
2194422.882,-10.10605848,-0.221347724,0.932613803
2194432.648,-10.10520776,-0.259646283,1.017685872
2194442.413,-9.952152466,-0.261228009,0.938599552
2194452.179,-9.95166058,-0.340244237,0.987788142
2194461.945,-10.0300711,-0.463219123,0.839043831
2194471.71,-10.02863576,-0.300348445,0.982577749
2194481.476,-10.10583673,-0.42090422,0.954788987
2194491.241,-9.913731401,-0.221308956,0.934552193
2194501.007,-10.22055965,-0.299580843,1.020957875
2194510.773,-9.837159405,-0.262011119,0.89944407
2194520.538,-10.02988967,-0.262856257,0.857187163
2194530.304,-9.990529181,-0.341058361,0.947081947
2194540.07,-9.837651291,-0.18299489,0.85025548
2194549.835,-10.10596978,-0.301170322,0.941483876
2194559.601,-10.03096214,-0.025001202,0.74993991
2194569.366,-10.03011142,-0.06329976,0.835011979
2194579.132,-10.10650601,-0.182242795,0.88786025
2194588.898,-9.721626077,-0.021713692,0.914315399
2194598.663,-9.954567545,0.093941833,0.697091639
2194608.429,-10.10865499,-0.066540749,0.672962558
2194618.195,-9.913683019,0.098787808,0.939390415
2194627.96,-9.877503664,-0.025776558,0.711172106
2194637.726,-10.10713095,0.016507331,0.82536655
2194647.491,-9.838364929,0.095577834,0.778891706
2194657.257,-9.915251409,0.055651028,0.782551387
2194667.023,-9.952910454,0.057256015,0.862800741
2194676.788,-9.760942213,0.016577113,0.828855652
2194686.554,-10.06857683,-0.063307514,0.834624301
2194696.32,-9.874903119,0.179424531,0.971226536
2194706.085,-10.02979693,0.017329208,0.866460422
2194715.851,-10.0292607,-0.101598319,0.920084049
2194725.616,-9.913549968,-0.020946089,0.952695525
2194735.382,-9.951523497,-0.099970071,1.001496437
2194745.148,-10.02800679,-0.139090507,1.045474634
2194754.913,-9.913908803,-0.061663759,0.916812046
2194764.679,-9.912521846,-0.218889845,1.055507742
2194774.445,-9.949689005,-0.296301086,1.184945686
2194784.21,-10.06633916,-0.258832159,1.058392067
2194793.976,-10.1038208,-0.416872369,1.156381568
2194803.741,-9.989363975,-0.298727951,1.063602459
2194813.507,-10.02778504,-0.338647004,1.067649818
2194823.273,-10.06620611,-0.378566056,1.071697177
2194833.038,-10.21903964,-0.576540826,1.172958681
2194842.804,-10.02621665,-0.295510223,1.224488847
2194852.57,-10.1038208,-0.416872369,1.156381568
2194862.335,-10.10458282,-0.458396409,1.080179572
2194872.101,-10.10449815,-0.898227071,1.088646461
2194881.866,-10.06553682,-0.617227482,1.138625914
2194891.632,-9.987396432,-0.614792864,1.260356819
2194901.398,-9.948168997,-0.57326107,1.336946493
2194911.163,-9.757410311,-0.616359083,1.182045855
2194920.929,-10.0258175,-0.654711916,1.264404178
2194930.695,-9.949201151,-0.735325378,1.233731091
2194940.46,-10.25768649,-0.776911447,1.154427671
2194950.226,-9.795069356,-0.614754096,1.262295209
2194959.991,-9.835461996,-0.6986163,1.069185023
2194969.757,-10.21805587,-0.734573283,1.271335861
2194979.523,-10.06392408,-0.614002,1.299899979
2194989.288,-10.10342165,-0.776074062,1.196296899
2194999.054,-9.948080296,-0.653083669,1.345816566
2195008.82,-9.948439131,-0.693801338,1.309933087
2195018.585,-10.0646861,-0.65552604,1.223697983
2195028.351,-9.989009172,-0.618018345,1.099082754
2195038.116,-10.14206446,-0.616436619,1.178169074
2195047.882,-9.796504695,-0.777624774,1.118761291
2195057.648,-9.949648686,-0.696220449,1.188977538
2195067.413,-10.10024052,-0.7297118,1.514409993
2195077.179,-10.06728664,-0.860727129,0.963643553
2195086.945,-9.986545711,-0.653091422,1.345428888
2195096.71,-9.949963171,-0.776849418,1.157529095
2195106.476,-9.94835043,-0.773623937,1.31880316
2195116.241,-9.873254092,-0.577277415,1.136129267
2195126.007,-9.948886666,-0.654696409,1.265179534
2195135.773,-9.948527831,-0.61397874,1.301063013
2195145.538,-9.949963171,-0.776849418,1.157529095
2195155.304,-9.9491568,-0.775236677,1.238166128
2195165.07,-9.948572182,-0.57406744,1.296627976
2195174.835,-10.02501113,-0.653099176,1.34504121
2195184.601,-9.90880851,-0.651463174,1.426841277
2195194.366,-10.02541431,-0.653905546,1.304722694
2195204.132,-9.987263381,-0.734526761,1.273661929
2195213.898,-10.06307336,-0.652300559,1.384972048
2195223.663,-9.909122995,-0.732092143,1.395392834
2195233.429,-10.10140572,-0.77204221,1.397889481
2195243.195,-9.987577865,-0.81515573,1.242213487
2195252.96,-9.986053825,-0.73210765,1.394617478
2195262.726,-9.907598955,-0.649044063,1.547796826
2195272.491,-10.06343219,-0.693018229,1.349088569
2195282.257,-10.10221209,-0.773654951,1.317252448
2195292.023,-9.987622216,-0.775244431,1.23777845
2195301.788,-9.986142526,-0.652285052,1.385747404
2195311.554,-9.831788979,-0.731270266,1.436486707
2195321.32,-10.02496678,-0.693010475,1.349476247
2195331.085,-10.10382483,-0.776880432,1.155978383
2195340.851,-9.870790631,-0.612350492,1.382475402
2195350.616,-9.909167345,-0.692180844,1.390957797
2195360.382,-9.909256046,-0.612358246,1.382087724
2195370.148,-9.832861452,-0.493415211,1.329239453
2195379.913,-9.87070193,-0.69217309,1.391345475
2195389.679,-9.985739341,-0.651478682,1.426065921
2195399.445,-9.871818753,-0.414406736,1.279663185
2195409.21,-9.754858149,-0.731254759,1.437262063
2195418.976,-9.987577865,-0.81515573,1.242213487
2195428.741,-9.793186481,-0.490988346,1.45058268
2195438.507,-9.984977321,-0.609954642,1.502267917
2195448.273,-9.870028611,-0.570826452,1.458677398
2195458.038,-9.831966381,-0.571625069,1.418746559
2195467.804,-9.947048142,-0.491019361,1.449031968
2195477.57,-9.793363882,-0.331343149,1.432842533
2195487.335,-9.983231529,-0.726463058,1.676847092
2195497.101,-10.06119048,-0.52853481,1.573259519
2195506.866,-9.946197421,-0.529317919,1.534104037
2195516.632,-9.943330775,-0.563584626,1.820768688
2195526.398,-9.830220589,-0.688133485,1.593325735
2195536.163,-10.0229952,-0.649067324,1.546633792
2195545.929,-10.02322098,-0.809518892,1.524055422
2195555.695,-9.948753615,-0.774430307,1.278484644
2195565.46,-10.0227291,-0.88853512,1.573244012
2195575.226,-10.1382584,-0.768824483,1.558775868
2195584.991,-9.833760555,-0.775213417,1.239329162
2195594.757,-9.983501663,-0.847003326,1.649833686
2195604.523,-9.82959162,-0.526875548,1.65622262
2195614.288,-9.908272274,-0.770390702,1.480464904
2195624.054,-10.0228178,-0.808712521,1.564373939
2195633.82,-9.868105417,-0.846980066,1.65099672
2195643.585,-9.751677018,-0.684892497,1.755375156
2195653.351,-9.754321912,-0.850182286,1.490885689
2195663.116,-9.942750188,-0.722423453,1.878827351
2195672.882,-9.945709567,-0.968342211,1.582889442
2195682.648,-9.867387748,-0.765544726,1.722763679
2195692.413,-9.983231529,-0.726463058,1.676847092
2195702.179,-10.02196708,-0.84701108,1.649446008
2195711.945,-9.982243725,-0.524487451,1.775627457
2195721.71,-9.867569181,-0.965907593,1.704620347
2195731.476,-10.36734945,-0.845468121,1.726593938
2195741.241,-10.05827948,-0.602712816,1.864359207
2195751.007,-9.942080901,-0.961084878,1.945756088
2195760.773,-10.09670458,-1.002639932,1.868003381
2195770.538,-9.94275422,-1.082431517,1.878424166
2195780.304,-9.865597606,-0.921964442,1.901777891
2195790.07,-9.903748537,-0.841343227,1.932838656
2195799.835,-10.09473301,-0.958696781,2.065160925
2195809.601,-10.13404914,-0.920405976,1.979701178
2195819.366,-10.09545068,-1.040132121,1.993393966
2195829.132,-10.0573441,-1.080842037,1.957898165
2195838.898,-9.904510556,-0.882867267,1.85663666
2195848.663,-10.02080187,-0.80468067,1.76596652
2195858.429,-9.942395385,-1.041713847,1.914307646
2195868.195,-9.828430447,-0.844553201,1.772339947
2195877.96,-9.790146465,-1.044908314,1.754584293
2195887.726,-9.828208695,-1.044109697,1.794515131
2195897.491,-9.790279516,-0.925174416,1.741279182
2195907.257,-9.751592349,-1.124723159,1.763842044
2195917.023,-9.906840967,-0.967528087,1.623595636
2195926.788,-9.865734689,-1.162238608,1.888069596
2195936.554,-10.09791414,-1.005059043,1.747047832
2195946.32,-9.866359626,-0.963488482,1.825575896
2195956.085,-10.022463,-1.128002915,1.599854233
2195965.851,-9.790997185,-1.006609756,1.669512223
2195975.616,-10.0194633,-1.28200352,1.899823994
2195985.382,-9.98081645,-1.0816329,1.918355005
2195995.148,-9.789295744,-1.083206873,1.839656362
2196004.913,-9.865823389,-1.08241601,1.879199522
2196014.679,-10.05837625,-1.242906345,1.854682763
2196024.445,-9.712723748,-1.123909035,1.804548239
2196034.21,-9.904603289,-1.163052732,1.847363402
2196043.976,-9.828253045,-1.004198398,1.790080094
2196053.741,-9.597460554,-1.004151877,1.792406163
2196063.507,-9.9808608,-1.041721601,1.913919968
2196073.273,-9.71370752,-0.965876579,1.706171059
2196083.038,-9.865287153,-1.201343537,1.932823149
2196092.804,-9.864210649,-1.079190528,2.040473587
2196102.57,-9.788892559,-1.082400502,1.879974878
2196112.335,-9.903885619,-1.081617393,1.919130361
2196122.101,-9.90554271,-1.044931575,1.753421259
2196131.866,-9.904510556,-0.882867267,1.85663666
2196141.632,-9.866762811,-0.964294852,1.785257379
2196151.398,-9.944677413,-0.806277903,1.686104844
2196161.163,-9.903885619,-1.081617393,1.919130361
2196170.929,-10.17444178,-1.00426818,1.786590992
2196180.695,-9.828926364,-1.125545037,1.722748172
2196190.46,-9.712856799,-1.004175137,1.791243128
2196200.226,-9.98234049,-1.16468098,1.765951013
2196209.991,-9.905587061,-1.005020276,1.748986222
2196219.757,-9.866182224,-1.123133679,1.843316043
2196229.523,-9.866000791,-0.922770812,1.861459375
2196239.288,-9.905587061,-1.005020276,1.748986222
2196249.054,-9.790908485,-1.086432354,1.678382297
2196258.82,-9.829462601,-1.006617509,1.669124545
2196268.585,-9.827313624,-1.122319555,1.884022237
2196278.351,-9.942439735,-1.001802548,1.909872609
2196288.116,-9.788578074,-1.001771534,1.911423321
2196297.882,-9.904288805,-1.082423763,1.878811844
2196307.648,-9.866270925,-1.043311081,1.834445969
2196317.413,-9.983816148,-0.927632295,1.618385243
2196327.179,-10.05663046,-1.359414761,2.029261939
2196336.945,-9.981848604,-1.243697208,1.815139603
2196346.71,-10.01941492,-0.961906756,1.904662216
2196356.476,-9.827313624,-1.122319555,1.884022237
2196366.241,-10.01977375,-1.002624425,1.868778737
2196376.007,-9.943963775,-1.084850628,1.757468617
2196385.773,-9.711917378,-1.122296295,1.885185271
2196395.538,-10.09742225,-1.084075272,1.796236422
2196405.304,-9.982832376,-1.085664752,1.716762423
2196415.07,-9.790908485,-1.086432354,1.678382297
2196424.835,-10.01878998,-1.160656882,1.967155916
2196434.601,-9.943604941,-1.044132958,1.793352097
2196444.366,-9.944681445,-1.166285967,1.685701658
2196454.132,-10.02170098,-1.086478875,1.676056229
2196463.898,-9.90621603,-1.166278213,1.686089337
2196473.663,-10.05895684,-1.084067518,1.7966241
2196483.429,-9.981711521,-1.003423042,1.828847898
2196493.195,-9.867524831,-1.005818892,1.709055384
2196502.96,-9.943290456,-0.963503989,1.82480054
2196512.726,-9.864791235,-0.920351702,1.982414924
2196522.491,-9.868645686,-1.088060602,1.596969908
2196532.257,-9.943157405,-1.083237887,1.83810565
2196542.023,-9.791041536,-0.966698456,1.665077187
2196551.788,-10.01968505,-1.082447024,1.87764881
2196561.554,-9.943471889,-1.163866856,1.806657207
2196571.32,-9.869359323,-0.809487877,1.525606135
